user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
3991,Male,49.0,PK,Premium,207,22.0,0.4,Web,0,1,0
3992,Female,22.0,PK,,278,40.0,0.25,Desktop,35,0,1
3993,Male,,FR,Student,22,,0.07,,0,1,1
3994,Other,46.0,FR,Family,237,28.0,0.12,Web,0,1,0
8112,Other,40.0,US,Student,101,57.0,0.26,Mobile,0,1,1
3996,Other,35.0,FR,Family,285,15.0,0.16,Web,0,1,0
3997,Female,37.0,IN,Free,283,60.0,0.3,Desktop,42,0,1
3998,Female,42.0,AU,Student,255,99.0,0.58,Mobile,0,1,1
3999,Other,43.0,FR,Free,17,54.0,0.47,,41,0,1
4000,Female,50.0,UK,Family,67,41.0,0.53,Web,0,1,1
8113,Other,31.0,AU,Student,48,46.0,0.29,Web,0,1,1
4002,Female,30.0,US,Free,12,71.0,0.0,,10,0,1
4003,Female,39.0,AU,Student,224,50.0,0.37,,0,1,1
4004,Female,49.0,UK,Premium,207,85.0,0.29,Desktop,0,1,0
4005,Female,58.0,CA,Student,133,42.0,0.02,Mobile,0,1,0
4006,Other,45.0,PK,Premium,139,79.0,0.08,Desktop,44,0,0
4007,Male,42.0,CA,Free,102,58.0,0.03,Web,14,0,1
4008,Other,37.0,US,Free,151,63.0,0.16,Mobile,29,0,1
4009,Female,27.0,PK,Family,187,90.0,0.53,Mobile,0,1,1
4010,Other,52.0,US,Student,93,26.0,0.54,Mobile,0,1,1
4011,Male,50.0,US,Student,217,,0.52,Desktop,0,1,1
4012,Female,51.0,US,Premium,235,,0.41,Mobile,0,1,0
4013,Female,51.0,AU,Family,128,,0.13,Mobile,0,1,0
4014,Female,52.0,FR,Premium,262,88.0,0.23,Desktop,0,1,0
4015,Other,19.0,DE,Family,283,49.0,0.19,Desktop,0,1,0
4016,Male,43.0,US,Student,285,90.0,0.26,Mobile,0,1,0
4017,Female,30.0,CA,Family,83,61.0,0.31,Web,0,1,1
4018,Female,22.0,PK,Student,277,62.0,0.0,Mobile,0,1,0
4019,Other,29.0,,Premium,108,45.0,0.34,Mobile,0,1,0
4020,Other,32.0,DE,Family,17,68.0,0.56,Desktop,0,1,1
4021,Male,28.0,US,,208,22.0,0.29,Web,0,1,0
4022,Female,44.0,PK,Free,140,92.0,0.12,Desktop,39,0,1
4023,Female,45.0,PK,Family,285,80.0,0.19,Mobile,0,1,0
4024,Female,41.0,FR,Free,139,18.0,0.25,Web,17,0,1
4025,Other,58.0,PK,Premium,17,90.0,0.14,Desktop,0,1,0
4026,Male,18.0,UK,Free,78,64.0,0.0,Desktop,23,0,1
4027,Male,16.0,FR,Premium,101,91.0,0.39,Mobile,0,1,0
4028,Other,45.0,PK,Premium,42,41.0,0.17,Desktop,0,1,0
4029,Female,22.0,UK,Family,52,95.0,0.46,Mobile,0,1,1
4030,Other,35.0,US,Free,294,,0.58,Web,25,0,1
4031,Other,46.0,DE,Free,274,48.0,0.15,Mobile,29,0,1
4032,Female,47.0,AU,Premium,101,,0.51,Desktop,19,0,1
4033,Female,17.0,US,Premium,225,95.0,0.13,Desktop,0,1,0
4034,Other,57.0,US,Family,140,57.0,0.46,Desktop,0,1,0
4035,Male,33.0,,Premium,40,26.0,0.02,Mobile,0,1,0
4036,Female,16.0,UK,Premium,66,19.0,0.22,Mobile,0,1,0
4037,Other,28.0,AU,Premium,48,4.0,0.24,Mobile,0,1,0
4038,Male,52.0,FR,Premium,181,18.0,0.57,Mobile,0,1,1
4039,Other,,IN,Student,86,47.0,0.24,Web,0,1,1
4040,Female,22.0,CA,,50,30.0,0.03,Desktop,0,1,0
8114,Female,38.0,DE,Free,46,,0.4,Desktop,26,0,1
4042,Male,39.0,,Premium,240,,0.06,Desktop,0,1,0
4043,Other,33.0,CA,Premium,87,40.0,0.57,Mobile,0,1,1
4044,Female,21.0,DE,Premium,168,89.0,0.26,Web,0,1,0
4045,Female,45.0,US,Family,111,26.0,0.49,Web,0,1,1
4046,Other,34.0,CA,Premium,102,,0.24,Desktop,0,1,0
4047,Male,33.0,US,Student,214,80.0,0.18,Desktop,0,1,0
4048,Female,55.0,CA,Premium,163,55.0,0.6,Mobile,0,1,1
4049,Female,27.0,CA,Student,160,,0.51,Desktop,0,1,1
4050,Female,37.0,FR,Student,270,18.0,0.03,Web,0,1,0
4051,Other,34.0,US,Family,74,71.0,0.24,Mobile,0,1,0
4052,Female,21.0,AU,Family,110,81.0,0.34,Mobile,0,1,0
4053,Other,30.0,DE,Student,260,17.0,0.25,Mobile,0,1,1
4054,Other,16.0,,Student,149,29.0,0.25,Mobile,0,1,1
4055,Male,20.0,DE,Family,151,47.0,0.34,Desktop,0,1,0
4056,Other,31.0,PK,Family,19,25.0,0.25,,0,1,1
8115,Male,18.0,UK,Premium,235,86.0,0.57,,0,1,0
4058,Female,22.0,IN,Premium,64,53.0,0.29,Web,0,1,1
4059,Male,18.0,US,,131,,0.27,Desktop,0,1,1
4060,Female,50.0,UK,Free,229,71.0,0.54,Desktop,32,0,0
4061,Male,25.0,PK,Student,101,99.0,0.34,Web,0,1,1
4062,Female,49.0,FR,Family,195,39.0,0.52,Web,0,1,1
4063,Male,29.0,US,Family,118,19.0,0.16,Web,0,1,0
4064,Male,26.0,CA,Free,176,20.0,0.48,Desktop,47,0,1
4065,Male,53.0,UK,Free,31,72.0,0.46,Web,5,0,1
4066,Other,22.0,US,Free,250,26.0,0.21,Mobile,28,0,1
4067,Female,19.0,IN,Premium,228,92.0,0.4,Mobile,0,1,0
4068,Male,51.0,US,Family,157,19.0,0.53,,0,1,0
4069,Other,42.0,AU,,82,,0.58,Desktop,0,1,1
4070,Female,46.0,AU,Family,154,51.0,0.16,Desktop,0,1,0
4071,Male,17.0,CA,Student,211,24.0,0.09,Web,0,1,0
4072,Other,59.0,DE,Family,65,24.0,0.04,Web,0,1,0
4073,Female,24.0,PK,Family,221,65.0,0.5,,0,1,1
4074,Female,51.0,IN,Premium,283,,0.27,Mobile,0,1,0
4075,Female,27.0,CA,Student,147,78.0,0.15,Web,0,1,1
4076,Female,32.0,US,Premium,279,78.0,0.42,Web,0,1,0
4077,Other,30.0,PK,Family,134,71.0,0.05,Desktop,0,1,0
4078,Male,,PK,Premium,73,18.0,0.55,Desktop,33,0,1
4079,Female,22.0,IN,Student,239,32.0,0.35,,0,1,1
4080,Other,28.0,PK,Premium,64,97.0,0.13,Desktop,45,0,1
4081,Other,17.0,FR,Free,113,76.0,0.13,Mobile,39,0,1
4082,Male,43.0,IN,Premium,61,51.0,0.48,Desktop,0,1,1
4083,Male,36.0,,Free,173,29.0,0.1,Desktop,39,0,1
4084,Female,20.0,PK,Premium,239,42.0,0.57,Desktop,0,1,1
4085,Male,,DE,Family,108,53.0,0.03,Desktop,0,1,0
4086,Other,28.0,UK,Premium,276,85.0,0.51,Desktop,0,1,0
4087,Female,26.0,CA,Free,41,49.0,0.46,Desktop,24,0,1
4088,Female,,UK,Free,233,90.0,0.4,Desktop,47,0,1
4089,Male,38.0,AU,Premium,247,15.0,0.26,Mobile,0,1,0
4090,Other,50.0,CA,Family,257,82.0,0.04,Desktop,0,1,1
4091,Other,32.0,AU,Free,233,46.0,0.22,Web,32,0,1
4092,Female,37.0,CA,Premium,278,19.0,0.58,Desktop,0,1,1
4093,Female,35.0,DE,Premium,184,64.0,0.24,,0,1,0
4094,Male,40.0,,Free,121,,0.53,Desktop,38,0,0
4095,Male,33.0,UK,Family,44,71.0,0.48,Desktop,0,1,1
4096,Other,34.0,DE,Student,147,59.0,0.15,Mobile,0,1,1
4097,Female,38.0,DE,Premium,165,39.0,0.55,Web,0,1,1
4098,Female,27.0,DE,Family,38,25.0,0.55,Mobile,0,1,1
4099,Other,58.0,DE,,11,,0.56,Desktop,0,1,1
4100,Male,19.0,,Free,87,66.0,0.43,Web,34,0,1
4101,Other,19.0,IN,Premium,63,61.0,0.1,Desktop,0,1,0
4102,Female,25.0,FR,Student,241,18.0,0.14,Desktop,0,1,1
4103,Female,56.0,,Student,92,47.0,0.17,Desktop,0,1,1
4104,Female,25.0,PK,Free,262,9.0,0.02,Mobile,35,0,1
4105,Other,51.0,DE,,253,1.0,0.01,Desktop,0,1,0
4106,Other,17.0,CA,,270,,0.43,Mobile,44,0,1
4107,Other,16.0,US,Free,248,60.0,0.09,Desktop,32,0,0
4108,Male,48.0,CA,Premium,156,5.0,0.16,Mobile,0,1,0
4109,Female,59.0,FR,Free,225,77.0,0.55,Mobile,27,0,1
4110,Male,39.0,UK,Student,84,41.0,0.45,Mobile,0,1,1
4111,Other,20.0,CA,Premium,215,68.0,0.4,Web,0,1,0
4112,Male,39.0,UK,Student,180,32.0,0.23,Desktop,0,1,1
4113,Other,,US,Premium,88,55.0,0.47,Web,0,1,1
4114,Male,34.0,CA,Student,157,83.0,0.05,,0,1,0
4115,Male,38.0,US,Premium,156,92.0,0.11,Desktop,0,1,0
4116,Female,52.0,PK,Free,250,,0.48,Web,43,0,1
8116,Female,21.0,IN,Premium,143,40.0,0.17,Desktop,0,1,0
4118,Other,44.0,AU,Family,39,8.0,0.56,Desktop,0,1,1
4119,Other,17.0,US,Premium,273,32.0,0.21,Web,0,1,0
4120,Male,43.0,AU,Premium,250,8.0,0.39,Mobile,0,1,0
4121,Female,30.0,DE,Family,159,18.0,0.5,Mobile,0,1,1
4122,Male,20.0,IN,Premium,237,27.0,0.42,Web,0,1,0
4123,Other,47.0,AU,Student,55,,0.41,Desktop,0,1,1
8117,Male,55.0,AU,,79,55.0,0.1,Mobile,47,0,0
4125,Female,34.0,PK,Student,272,48.0,0.5,,0,1,1
4126,Other,18.0,US,Family,70,51.0,0.4,Desktop,0,1,1
4127,Male,42.0,,Free,234,16.0,0.13,Mobile,16,0,1
4128,Male,39.0,AU,Free,195,82.0,0.57,Mobile,44,0,0
4129,Female,,CA,Student,28,88.0,0.19,Mobile,0,1,1
4130,Male,39.0,,Student,38,28.0,0.02,Desktop,0,1,1
4131,Male,49.0,AU,Family,177,24.0,0.03,Mobile,0,1,0
4132,Other,17.0,,Student,290,88.0,0.58,Desktop,0,1,1
4133,Other,30.0,UK,Free,243,14.0,0.0,Web,25,0,1
4134,Male,29.0,PK,Student,28,22.0,0.6,Mobile,0,1,1
4135,Female,27.0,UK,Family,45,9.0,0.21,Mobile,0,1,1
8118,Female,24.0,,Free,279,37.0,0.16,Desktop,36,0,1
4137,Other,35.0,US,Student,164,60.0,0.49,Desktop,0,1,1
4138,Male,31.0,FR,Premium,207,39.0,0.28,Web,0,1,0
4139,Male,37.0,CA,Student,56,10.0,0.02,Web,0,1,1
4140,Male,23.0,UK,Premium,268,56.0,0.53,Mobile,0,1,0
8119,Female,50.0,PK,Family,67,76.0,0.27,Web,0,1,0
4142,Male,34.0,IN,Free,114,41.0,0.05,,36,0,1
4143,Male,32.0,IN,Free,270,34.0,0.51,Desktop,30,0,1
4144,Female,25.0,AU,Student,199,,0.51,Mobile,0,1,1
4145,Female,32.0,PK,Family,182,12.0,0.54,Web,0,1,0
4146,Male,51.0,IN,Premium,203,84.0,0.53,Web,0,1,0
4147,Male,33.0,UK,Student,149,84.0,0.01,Web,0,1,0
4148,Female,48.0,PK,,118,41.0,0.44,Mobile,7,0,1
4149,Other,,,Premium,182,59.0,0.34,Mobile,0,1,0
4150,Male,,FR,Student,212,42.0,0.48,Mobile,0,1,1
4151,Female,25.0,IN,Premium,11,51.0,0.21,Desktop,0,1,0
4152,Other,59.0,DE,Family,35,27.0,0.29,Desktop,0,1,1
4153,Male,19.0,CA,Student,241,,0.51,Web,0,1,1
4154,Male,38.0,FR,Family,20,49.0,0.06,Mobile,0,1,0
4155,Female,48.0,PK,Free,140,66.0,0.59,Web,25,0,1
8120,Female,30.0,FR,Student,233,95.0,0.36,Desktop,0,1,1
4157,Male,52.0,,Student,187,30.0,0.29,Desktop,0,1,1
4158,Female,,UK,Family,62,36.0,0.38,Mobile,0,1,1
4159,Female,49.0,US,Free,272,75.0,0.53,Mobile,48,0,0
4160,Other,18.0,CA,Free,195,37.0,0.26,Mobile,47,0,1
4161,Male,42.0,AU,,210,13.0,0.32,Web,0,1,0
4162,Male,38.0,AU,Family,226,44.0,0.26,Mobile,0,1,0
4163,Other,,DE,Premium,71,,0.28,Desktop,0,1,1
4164,Female,36.0,AU,Free,243,73.0,0.2,Web,31,0,1
8121,Male,16.0,PK,Premium,131,28.0,0.31,Web,0,1,0
4166,Female,54.0,AU,,112,77.0,0.32,Desktop,15,0,0
4167,Female,40.0,PK,Student,190,81.0,0.09,Desktop,0,1,0
4168,Other,46.0,US,Premium,171,91.0,0.14,Web,0,1,0
4169,Female,31.0,IN,Family,20,47.0,0.12,Mobile,0,1,0
4170,Female,42.0,UK,Student,256,49.0,0.12,Mobile,0,1,0
4171,Female,42.0,US,Free,66,53.0,0.5,Web,25,0,1
4172,Male,59.0,PK,Premium,199,67.0,0.14,Mobile,0,1,0
4173,Female,24.0,AU,Premium,92,79.0,0.47,Web,0,1,1
4174,Female,21.0,CA,,161,49.0,0.34,Desktop,0,1,0
4175,Female,38.0,DE,Free,296,65.0,0.37,Web,14,0,1
4176,Female,29.0,US,Student,219,49.0,0.48,Mobile,0,1,0
4177,Female,20.0,US,Premium,45,1.0,0.57,Web,0,1,1
8122,Other,44.0,IN,Premium,154,98.0,0.07,Mobile,0,1,0
4179,Other,58.0,PK,Premium,228,14.0,0.03,Mobile,41,0,0
4180,Other,34.0,CA,,163,14.0,0.07,Web,0,1,0
4181,Male,,FR,Premium,113,30.0,0.08,Mobile,0,1,0
4182,Female,51.0,IN,Premium,70,91.0,0.04,Desktop,0,1,0
4183,Female,48.0,DE,Free,209,66.0,0.37,Web,29,0,1
4184,Male,44.0,PK,Premium,200,14.0,0.28,Mobile,0,1,0
4185,Male,55.0,CA,,111,46.0,0.4,Desktop,0,1,1
4186,Male,39.0,PK,Premium,186,37.0,0.38,Mobile,0,1,0
4187,Other,34.0,US,Family,250,13.0,0.48,Web,0,1,1
4188,Male,32.0,AU,Free,31,30.0,0.5,Desktop,41,0,1
4189,Female,30.0,IN,Premium,195,87.0,0.1,Desktop,0,1,0
4190,Female,34.0,UK,Family,239,53.0,0.28,Mobile,0,1,0
4191,Female,56.0,AU,Student,273,29.0,0.23,Mobile,0,1,1
4192,Male,24.0,PK,Free,260,46.0,0.42,,10,0,1
4193,Other,54.0,,Free,168,71.0,0.58,Mobile,31,0,1
4194,Other,27.0,,Premium,185,6.0,0.1,Mobile,0,1,0
4195,Male,33.0,IN,Student,252,56.0,0.44,Desktop,0,1,1
4196,Other,26.0,AU,Free,229,16.0,0.4,Mobile,45,0,1
4197,Other,47.0,DE,Premium,225,68.0,0.25,Desktop,0,1,1
4198,Female,16.0,AU,Family,146,,0.56,Web,0,1,1
4199,Other,18.0,US,Premium,27,83.0,0.47,Desktop,0,1,1
4200,Other,28.0,CA,Student,21,61.0,0.26,Mobile,0,1,1
4201,Other,59.0,FR,Student,251,77.0,0.1,Mobile,0,1,0
4202,Male,45.0,PK,Family,284,90.0,0.48,Web,0,1,0
4203,Male,57.0,US,Family,226,55.0,0.6,Mobile,0,1,1
4204,Other,22.0,FR,Free,239,73.0,0.46,Web,45,0,0
4205,Male,28.0,AU,Family,229,,0.48,Desktop,0,1,1
4206,Female,37.0,UK,,213,40.0,0.57,Desktop,0,1,1
4207,Male,35.0,,Family,90,37.0,0.21,Mobile,0,1,0
8123,Female,,FR,Premium,18,62.0,0.47,Mobile,0,1,1
4209,Female,17.0,,Family,48,44.0,0.59,Web,0,1,1
4210,Other,30.0,AU,Family,76,5.0,0.2,Mobile,0,1,1
4211,Female,33.0,DE,Premium,202,21.0,0.51,Web,0,1,1
4212,Male,49.0,PK,Student,207,85.0,0.39,Web,0,1,1
4213,Male,25.0,UK,Premium,115,35.0,0.21,Mobile,0,1,0
4214,Other,41.0,DE,Premium,263,76.0,0.56,Mobile,0,1,0
4215,Other,39.0,,Free,77,64.0,0.34,Web,37,0,1
4216,Male,47.0,AU,Premium,115,90.0,0.24,Web,0,1,0
4217,Female,59.0,IN,Premium,286,68.0,0.46,,0,1,1
4218,Male,25.0,FR,Student,68,37.0,0.2,Desktop,0,1,1
4219,Male,50.0,IN,Premium,252,22.0,0.41,Web,0,1,0
4220,Female,29.0,,Family,181,86.0,0.5,Desktop,0,1,1
4221,Female,39.0,DE,Student,150,12.0,0.16,Desktop,0,1,1
4222,Male,25.0,CA,Premium,166,8.0,0.56,Web,0,1,1
4223,Male,49.0,UK,Family,253,75.0,0.13,,0,1,0
4224,Male,50.0,PK,Family,45,83.0,0.18,Desktop,0,1,0
4225,Female,36.0,FR,Free,72,65.0,0.43,Mobile,24,0,1
8124,Female,56.0,UK,Free,198,28.0,0.0,Web,24,0,1
4227,Female,37.0,UK,Free,16,,0.39,Mobile,43,0,1
8125,Other,44.0,FR,Family,170,32.0,0.3,Mobile,0,1,0
8126,Other,42.0,AU,Family,68,19.0,0.4,Desktop,0,1,1
4230,Female,,US,Premium,218,18.0,0.46,Desktop,0,1,1
4231,Female,52.0,,Student,124,59.0,0.41,Desktop,0,1,1
4232,Female,,AU,Premium,133,67.0,0.17,Desktop,0,1,0
4233,Other,26.0,DE,Premium,137,58.0,0.36,Web,0,1,0
4234,Female,58.0,UK,Premium,293,99.0,0.31,Mobile,0,1,0
4235,Female,52.0,AU,Family,18,4.0,0.12,Web,0,1,1
4236,Male,42.0,PK,Student,42,34.0,0.6,Web,0,1,1
4237,Other,56.0,UK,Free,125,81.0,0.08,Web,17,0,1
4238,Female,47.0,CA,,266,52.0,0.54,Desktop,0,1,1
4239,Female,31.0,CA,Premium,13,70.0,0.34,Desktop,0,1,1
4240,Female,41.0,CA,Student,57,72.0,0.09,Desktop,0,1,1
4241,Female,47.0,FR,Premium,23,66.0,0.59,Desktop,0,1,1
4242,Female,25.0,,Free,108,53.0,0.14,Web,30,0,1
4243,Male,20.0,PK,Free,102,85.0,0.09,Mobile,39,0,1
4244,Other,16.0,FR,Family,91,79.0,0.53,Mobile,0,1,1
4245,Male,34.0,PK,Premium,74,40.0,0.01,Desktop,0,1,0
8127,Other,24.0,,Premium,171,,0.28,Web,43,0,0
4247,Female,44.0,DE,Free,197,85.0,0.39,Web,18,0,1
4248,Female,36.0,AU,Premium,203,72.0,0.19,Web,0,1,0
4249,Female,30.0,FR,Free,106,,0.57,Web,11,0,1
4250,Other,42.0,,Free,225,,0.32,Web,8,0,0
4251,Female,25.0,AU,Premium,280,26.0,0.42,Desktop,0,1,0
4252,Other,58.0,US,Premium,78,,0.0,Desktop,0,1,0
4253,Other,53.0,DE,Student,176,6.0,0.51,Web,0,1,1
4254,Other,23.0,IN,Premium,287,64.0,0.05,Mobile,0,1,0
4255,Other,23.0,US,Family,42,31.0,0.32,Desktop,0,1,1
4256,Other,25.0,AU,Premium,272,94.0,0.23,Mobile,0,1,0
4257,Male,46.0,AU,Premium,10,99.0,0.18,Mobile,0,1,0
4258,Other,49.0,FR,Premium,203,,0.35,Web,0,1,0
4259,Female,56.0,CA,Student,123,71.0,0.5,Desktop,0,1,1
4260,Other,56.0,FR,Family,115,34.0,0.59,Desktop,0,1,1
4261,Male,50.0,DE,Family,227,30.0,0.04,Mobile,0,1,0
4262,Female,48.0,AU,Premium,40,8.0,0.29,Mobile,0,1,1
4263,Other,30.0,CA,Student,179,61.0,0.4,Desktop,0,1,1
4264,Female,23.0,FR,Student,290,74.0,0.19,Desktop,0,1,0
4265,Other,50.0,AU,Free,57,91.0,0.21,Desktop,13,0,1
4266,Female,57.0,CA,Premium,10,72.0,0.43,Desktop,0,1,1
4267,Female,26.0,IN,Free,88,91.0,0.25,Mobile,33,0,1
4268,Female,18.0,AU,Student,237,76.0,0.57,Mobile,0,1,1
4269,Female,28.0,DE,Student,268,39.0,0.42,Web,0,1,1
4270,Male,54.0,,Family,100,23.0,0.44,Web,0,1,0
4271,Female,36.0,CA,Premium,83,71.0,0.08,,0,1,0
4272,Female,28.0,US,,177,26.0,0.22,Desktop,0,1,0
4273,Female,40.0,UK,,146,93.0,0.52,Desktop,0,1,1
4274,Other,19.0,UK,Premium,182,2.0,0.53,Desktop,0,1,1
4275,Female,33.0,CA,Premium,180,32.0,0.34,Desktop,0,1,0
4276,Female,52.0,PK,Premium,64,,0.46,Desktop,0,1,1
4277,Male,23.0,FR,Free,115,85.0,0.16,Web,23,0,1
4278,Other,34.0,AU,Free,101,26.0,0.19,Mobile,46,0,1
4279,Male,22.0,PK,Student,185,11.0,0.17,Mobile,0,1,1
4280,Other,,DE,Student,80,21.0,0.2,Web,0,1,1
4281,Male,52.0,US,,260,11.0,0.12,Web,11,0,1
4282,Other,21.0,FR,Free,269,86.0,0.16,Mobile,43,0,1
4283,Female,30.0,PK,Free,141,1.0,0.49,Web,13,0,1
4284,Female,51.0,FR,Family,291,72.0,0.33,Desktop,0,1,0
4285,Male,18.0,IN,,111,14.0,0.6,Mobile,0,1,1
4286,Female,43.0,AU,Premium,187,75.0,0.54,Desktop,0,1,1
4287,Male,45.0,AU,Free,202,21.0,0.14,Mobile,41,0,1
4288,Other,31.0,PK,Free,82,54.0,0.47,Web,6,0,1
4289,Female,20.0,AU,Premium,286,53.0,0.45,Desktop,46,0,1
4290,Female,23.0,UK,Family,128,82.0,0.36,Desktop,0,1,0
4291,Other,18.0,,Free,235,36.0,0.19,Desktop,25,0,1
4292,Other,45.0,FR,Premium,102,77.0,0.1,,22,0,0
4293,Male,22.0,,Family,149,91.0,0.48,Desktop,0,1,1
4294,Female,50.0,AU,Family,215,46.0,0.54,Web,0,1,0
4295,Other,49.0,PK,Premium,66,,0.27,Mobile,0,1,0
4296,Female,50.0,CA,Free,272,60.0,0.32,Desktop,5,0,1
4297,Male,,DE,Premium,194,21.0,0.26,Desktop,0,1,0
4298,Male,25.0,AU,Premium,38,38.0,0.46,Mobile,0,1,1
4299,Female,22.0,DE,Free,247,57.0,0.42,Desktop,31,0,1
4300,Male,18.0,AU,,109,93.0,0.45,Mobile,0,1,1
4301,Female,52.0,CA,Premium,145,90.0,0.14,Desktop,0,1,0
4302,Male,,CA,Premium,148,91.0,0.01,Web,0,1,0
4303,Other,26.0,UK,Premium,244,12.0,0.3,Desktop,0,1,0
4304,Other,41.0,CA,Family,192,81.0,0.43,Desktop,0,1,0
4305,Male,33.0,US,Family,236,64.0,0.34,Web,0,1,0
4306,Other,19.0,AU,Premium,46,22.0,0.11,Mobile,48,0,1
4307,Male,,DE,Free,282,31.0,0.6,Desktop,6,0,1
4308,Male,49.0,DE,Family,286,60.0,0.57,Mobile,0,1,1
4309,Male,46.0,IN,,49,74.0,0.2,Desktop,0,1,0
4310,Female,59.0,FR,Premium,25,41.0,0.42,Mobile,0,1,1
4311,Other,,,Student,40,,0.44,Desktop,0,1,1
4312,Male,18.0,US,Student,131,10.0,0.3,Web,0,1,0
4313,Male,30.0,,Free,103,11.0,0.25,Desktop,24,0,1
4314,Female,38.0,US,Student,180,77.0,0.08,Desktop,0,1,0
4315,Female,28.0,AU,Premium,45,97.0,0.39,Mobile,0,1,0
4316,Female,26.0,PK,Premium,13,39.0,0.31,,0,1,1
4317,Male,30.0,UK,Family,154,77.0,0.29,Desktop,0,1,0
4318,Female,24.0,PK,Premium,52,86.0,0.28,Desktop,0,1,1
4319,Other,28.0,FR,Family,292,5.0,0.41,Mobile,0,1,0
4320,Female,18.0,DE,,182,90.0,0.13,Desktop,0,1,0
4321,Male,21.0,FR,Family,24,63.0,0.26,Desktop,0,1,1
4322,Female,27.0,US,Family,167,79.0,0.07,Desktop,0,1,0
4323,Female,55.0,PK,,139,7.0,0.06,Mobile,0,1,0
4324,Male,35.0,IN,Family,53,73.0,0.18,Desktop,0,1,0
4325,Male,38.0,FR,Premium,253,47.0,0.38,Web,0,1,0
4326,Male,24.0,FR,Premium,25,98.0,0.5,,0,1,0
4327,Other,33.0,AU,Student,31,97.0,0.26,Desktop,0,1,1
4328,Male,31.0,FR,Family,150,43.0,0.44,Web,0,1,0
4329,Other,57.0,AU,Premium,123,8.0,0.57,Web,0,1,1
4330,Female,45.0,DE,Premium,248,14.0,0.45,Mobile,0,1,0
4331,Other,53.0,FR,Free,167,2.0,0.1,Mobile,34,0,1
4332,Other,45.0,DE,Free,219,68.0,0.6,Desktop,45,0,1
4333,Male,33.0,AU,Free,160,40.0,0.03,,18,0,1
4334,Other,16.0,IN,Student,60,12.0,0.19,Desktop,0,1,1
4335,Female,36.0,PK,Family,211,48.0,0.42,Mobile,0,1,1
4336,Other,28.0,UK,,63,82.0,0.17,Desktop,0,1,1
4337,Female,28.0,US,Premium,114,23.0,0.09,Desktop,0,1,0
4338,Male,49.0,PK,Student,274,38.0,0.1,Desktop,0,1,0
4339,Female,59.0,PK,Student,97,35.0,0.01,Mobile,0,1,0
4340,Male,,US,Premium,244,82.0,0.31,,0,1,0
4341,Other,34.0,DE,Premium,286,56.0,0.19,Desktop,0,1,0
4342,Female,20.0,US,Free,133,65.0,0.04,Desktop,29,0,1
4343,Male,35.0,DE,Premium,199,91.0,0.02,Mobile,0,1,0
4344,Female,16.0,UK,Premium,117,56.0,0.0,Web,0,1,0
4345,Female,42.0,AU,Student,233,94.0,0.37,Web,0,1,1
4346,Male,39.0,FR,Free,132,69.0,0.58,Web,31,0,1
4347,Male,31.0,PK,Premium,79,17.0,0.3,Desktop,0,1,0
4348,Other,32.0,DE,Premium,115,56.0,0.01,Mobile,0,1,0
4349,Male,16.0,CA,Premium,214,6.0,0.15,Web,0,1,0
4350,Male,51.0,CA,Free,165,81.0,0.54,Mobile,20,0,1
4351,Other,59.0,US,Family,85,79.0,0.09,Mobile,0,1,0
4352,Female,45.0,PK,Free,90,29.0,0.06,Desktop,14,0,1
4353,Male,44.0,IN,Premium,208,2.0,0.51,Mobile,0,1,1
4354,Other,50.0,PK,Premium,94,89.0,0.33,Web,0,1,0
4355,Female,25.0,PK,Free,251,68.0,0.28,,14,0,1
4356,Other,31.0,AU,Family,268,16.0,0.49,Desktop,0,1,1
4357,Female,55.0,PK,Free,133,75.0,0.39,Desktop,10,0,1
4358,Female,43.0,UK,Family,124,16.0,0.49,Mobile,0,1,1
4359,Female,51.0,IN,Free,17,,0.39,Desktop,18,0,1
4360,Other,33.0,AU,Family,167,99.0,0.22,Desktop,0,1,0
4361,Female,47.0,UK,Student,98,3.0,0.0,Web,0,1,1
4362,Male,45.0,PK,Free,93,83.0,0.04,Web,32,0,1
4363,Female,58.0,CA,Premium,159,4.0,0.14,Desktop,0,1,0
4364,Female,32.0,US,Premium,147,88.0,0.15,Web,0,1,0
4365,Female,22.0,PK,Student,151,30.0,0.06,Desktop,0,1,0
4366,Female,47.0,CA,,105,30.0,0.51,Mobile,5,0,1
4367,Female,40.0,US,Premium,296,57.0,0.14,Desktop,0,1,0
4368,Male,40.0,,Premium,131,37.0,0.47,Mobile,0,1,1
4369,Female,,PK,Family,47,28.0,0.17,Web,0,1,0
4370,Female,57.0,PK,,129,78.0,0.54,Mobile,0,1,1
4371,Other,30.0,AU,Family,217,27.0,0.33,Web,0,1,0
4372,Other,54.0,FR,Premium,280,18.0,0.56,Desktop,0,1,1
4373,Other,36.0,AU,Family,108,15.0,0.04,Desktop,0,1,0
4374,Female,19.0,FR,Family,262,97.0,0.6,Web,0,1,1
4375,Female,57.0,AU,Student,287,73.0,0.41,Mobile,0,1,1
4376,Other,,US,Student,118,66.0,0.4,Web,0,1,1
4377,Female,25.0,CA,Family,93,87.0,0.14,Mobile,0,1,0
4378,Male,,AU,Premium,139,97.0,0.12,Mobile,0,1,0
4379,Male,16.0,FR,Free,259,88.0,0.19,Desktop,12,0,1
4380,Female,18.0,AU,Family,98,65.0,0.05,Desktop,0,1,0
